txn_id,failure_reason,retry_count,resolved
TXN0032829,Invalid VPA,1,True
TXN0032834,Account blocked,0,True
TXN0032849,Bank server timeout,2,False
TXN0032878,Invalid VPA,3,False
TXN0032945,Insufficient balance,0,True
TXN0032950,Bank server timeout,1,True
TXN0032953,Bank server timeout,1,False
TXN0032954,Account blocked,0,False
TXN0032987,Insufficient balance,1,False
TXN0033008,Account blocked,2,True
TXN0033014,Daily limit exceeded,2,True
TXN0033024,Invalid VPA,2,False
TXN0033026,Insufficient balance,3,False
TXN0033036,Account blocked,1,True
TXN0033044,Daily limit exceeded,3,True
TXN0033058,Bank server timeout,2,False
TXN0033071,Daily limit exceeded,1,True
TXN0033091,Daily limit exceeded,2,False
TXN0033098,Bank server timeout,0,False
TXN0033134,Daily limit exceeded,0,False
TXN0033163,Daily limit exceeded,0,False
TXN0033166,Account blocked,0,False
TXN0033184,Bank server timeout,3,False
TXN0033185,Invalid VPA,0,False
TXN0033227,Invalid VPA,1,True
TXN0033229,Account blocked,0,False
TXN0033234,Account blocked,1,True
TXN0033253,Bank server timeout,1,True
TXN0033258,Insufficient balance,2,True
TXN0033280,Daily limit exceeded,3,True
TXN0033292,Insufficient balance,3,True
TXN0033311,Account blocked,3,False
TXN0033319,Insufficient balance,2,True
TXN0033320,Network error,0,True
TXN0033326,Insufficient balance,1,False
TXN0033329,Invalid VPA,0,False
TXN0033339,Account blocked,3,False
TXN0033346,Insufficient balance,0,False
TXN0033351,Bank server timeout,3,False
TXN0033363,Invalid VPA,1,False
TXN0033367,Insufficient balance,3,True
TXN0033379,Bank server timeout,3,False
TXN0033406,Network error,1,True
TXN0033413,Account blocked,0,False
TXN0033417,Insufficient balance,3,False
TXN0033419,Invalid VPA,0,False
TXN0033428,Account blocked,2,False
TXN0033434,Network error,0,False
TXN0033441,Network error,0,False
TXN0033447,Account blocked,2,True
TXN0033459,Invalid VPA,0,True
TXN0033464,Daily limit exceeded,3,False
TXN0033468,Account blocked,1,False
TXN0033507,Bank server timeout,1,True
TXN0033531,Insufficient balance,0,True
TXN0033538,Daily limit exceeded,1,True
TXN0033540,Account blocked,1,True
TXN0033554,Daily limit exceeded,3,True
TXN0033571,Account blocked,0,True
TXN0033594,Network error,1,False
TXN0033595,Bank server timeout,3,False
TXN0033597,Bank server timeout,2,False
TXN0033600,Bank server timeout,0,False
TXN0033636,Insufficient balance,2,True
TXN0033644,Daily limit exceeded,1,True
TXN0033666,Invalid VPA,0,False
TXN0033675,Bank server timeout,1,True
TXN0033689,Daily limit exceeded,1,False
TXN0033703,Invalid VPA,2,True
TXN0033716,Account blocked,2,True
TXN0033730,Bank server timeout,1,True
TXN0033744,Network error,0,False
TXN0033752,Bank server timeout,1,False
TXN0033762,Network error,3,False
TXN0033779,Account blocked,0,False
TXN0033792,Insufficient balance,3,False
TXN0033804,Daily limit exceeded,1,False
TXN0033823,Network error,0,False
TXN0033824,Invalid VPA,0,True
TXN0033826,Network error,3,False
TXN0033832,Bank server timeout,0,False
TXN0033836,Insufficient balance,0,False
TXN0033839,Invalid VPA,3,False
TXN0033850,Bank server timeout,3,False
TXN0033910,Bank server timeout,1,False
TXN0033932,Daily limit exceeded,3,False
TXN0033943,Bank server timeout,1,False
TXN0033964,Bank server timeout,3,False
TXN0033965,Insufficient balance,2,False
TXN0033992,Invalid VPA,1,True
TXN0034027,Account blocked,1,False
TXN0034036,Network error,3,False
TXN0034056,Invalid VPA,2,True
TXN0034112,Insufficient balance,1,False
TXN0034113,Daily limit exceeded,2,False
TXN0034126,Account blocked,0,False
TXN0034131,Account blocked,1,False
TXN0034138,Account blocked,3,False
TXN0034156,Bank server timeout,2,True
TXN0034159,Invalid VPA,3,False
TXN0034166,Bank server timeout,0,True
TXN0034184,Insufficient balance,2,False
TXN0034192,Insufficient balance,0,False
TXN0034198,Network error,1,False
TXN0034236,Daily limit exceeded,1,True
TXN0034240,Account blocked,1,True
TXN0034284,Daily limit exceeded,0,False
TXN0034303,Account blocked,3,False
TXN0034309,Daily limit exceeded,0,True
TXN0034327,Bank server timeout,0,True
TXN0034331,Insufficient balance,1,False
TXN0034338,Bank server timeout,1,False
TXN0034343,Bank server timeout,3,True
TXN0034357,Insufficient balance,2,True
TXN0034399,Invalid VPA,3,True
TXN0034412,Bank server timeout,0,False
TXN0034414,Network error,0,False
TXN0034435,Invalid VPA,2,True
TXN0034456,Network error,3,False
TXN0034461,Invalid VPA,1,False
TXN0034462,Invalid VPA,0,True
TXN0034525,Insufficient balance,1,False
TXN0034576,Account blocked,3,False
TXN0034577,Account blocked,0,False
TXN0034579,Bank server timeout,1,True
TXN0034594,Bank server timeout,0,False
TXN0034597,Insufficient balance,1,False
TXN0034606,Network error,0,False
TXN0034611,Network error,0,True
TXN0034613,Daily limit exceeded,3,True
TXN0034636,Daily limit exceeded,1,True
TXN0034679,Bank server timeout,0,False
TXN0034698,Daily limit exceeded,1,True
TXN0034726,Bank server timeout,0,True
TXN0034727,Network error,1,False
TXN0034738,Bank server timeout,3,True
TXN0034759,Invalid VPA,3,True
TXN0034762,Insufficient balance,2,False
TXN0034767,Bank server timeout,0,True
TXN0034775,Bank server timeout,3,True
TXN0034790,Invalid VPA,3,True
TXN0034792,Insufficient balance,1,False
TXN0034793,Daily limit exceeded,2,False
TXN0034797,Bank server timeout,0,False
TXN0034812,Daily limit exceeded,2,True
TXN0034817,Insufficient balance,1,False
TXN0034821,Account blocked,1,False
TXN0034826,Insufficient balance,1,False
TXN0034829,Account blocked,3,False
TXN0034836,Account blocked,3,True
TXN0034859,Invalid VPA,2,False
TXN0034883,Daily limit exceeded,2,False
TXN0034892,Network error,1,True
TXN0034896,Account blocked,3,True
TXN0034920,Network error,1,True
TXN0034933,Network error,2,True
TXN0034958,Account blocked,3,False
TXN0034983,Daily limit exceeded,2,False
TXN0034986,Account blocked,1,True
TXN0035022,Bank server timeout,1,False
TXN0035037,Account blocked,1,False
TXN0035054,Account blocked,3,True
TXN0035060,Bank server timeout,3,False
TXN0035071,Account blocked,0,True
TXN0035109,Network error,2,False
TXN0035148,Insufficient balance,1,True
TXN0035159,Bank server timeout,0,False
TXN0035164,Invalid VPA,0,False
TXN0035185,Daily limit exceeded,0,False
TXN0035188,Bank server timeout,2,False
TXN0035209,Daily limit exceeded,1,False
TXN0035218,Bank server timeout,2,False
TXN0035227,Bank server timeout,1,False
TXN0035229,Network error,2,False
TXN0035231,Daily limit exceeded,2,False
TXN0035244,Daily limit exceeded,2,False
TXN0035248,Bank server timeout,0,True
TXN0035280,Account blocked,2,False
TXN0035292,Network error,3,True
TXN0035305,Daily limit exceeded,0,False
TXN0035306,Invalid VPA,1,False
TXN0035311,Invalid VPA,3,False
TXN0035321,Account blocked,1,True
TXN0035322,Insufficient balance,1,True
TXN0035347,Daily limit exceeded,2,False
TXN0035355,Invalid VPA,1,False
TXN0035360,Network error,1,False
TXN0035366,Bank server timeout,0,False
TXN0035372,Invalid VPA,2,False
TXN0035394,Network error,2,True
TXN0035401,Invalid VPA,0,False
TXN0035420,Insufficient balance,3,False
TXN0035431,Daily limit exceeded,3,True
TXN0035432,Invalid VPA,0,False
TXN0035444,Account blocked,0,False
TXN0035454,Daily limit exceeded,2,True
TXN0035470,Bank server timeout,0,False
TXN0035490,Network error,2,True
TXN0035501,Invalid VPA,0,False
TXN0035557,Invalid VPA,0,False
TXN0035563,Network error,0,True
TXN0035575,Network error,3,False
TXN0035596,Daily limit exceeded,0,False
TXN0035598,Network error,2,False
TXN0035629,Account blocked,2,True
TXN0035671,Bank server timeout,0,True
TXN0035690,Bank server timeout,0,True
TXN0035698,Daily limit exceeded,2,False
TXN0035703,Network error,1,False
TXN0035720,Bank server timeout,1,False
TXN0035746,Invalid VPA,1,False
TXN0035754,Account blocked,0,False
TXN0035767,Account blocked,1,False
TXN0035802,Insufficient balance,3,False
TXN0035812,Invalid VPA,1,False
TXN0035815,Invalid VPA,1,True
TXN0035820,Bank server timeout,1,False
TXN0035851,Insufficient balance,2,True
TXN0035858,Insufficient balance,0,False
TXN0035865,Invalid VPA,0,False
TXN0035870,Bank server timeout,0,False
TXN0035890,Account blocked,2,False
TXN0035899,Daily limit exceeded,2,True
TXN0035901,Daily limit exceeded,2,True
TXN0035922,Bank server timeout,3,True
TXN0035932,Daily limit exceeded,2,False
TXN0035946,Invalid VPA,2,False
TXN0035963,Daily limit exceeded,0,True
TXN0035972,Daily limit exceeded,0,True
TXN0035981,Invalid VPA,0,True
TXN0035987,Bank server timeout,1,False
TXN0035999,Account blocked,0,True
TXN0036007,Insufficient balance,3,False
TXN0036010,Invalid VPA,1,False
TXN0036012,Daily limit exceeded,1,False
TXN0036014,Invalid VPA,0,True
TXN0036074,Network error,1,False
TXN0036097,Network error,0,False
TXN0036116,Invalid VPA,1,True
TXN0036159,Invalid VPA,2,True
TXN0036168,Account blocked,0,False
TXN0036193,Network error,2,False
TXN0036200,Network error,3,True
TXN0036201,Bank server timeout,2,False
TXN0036215,Bank server timeout,0,False
TXN0036217,Network error,0,True
TXN0036222,Bank server timeout,3,False
TXN0036226,Bank server timeout,0,False
TXN0036229,Daily limit exceeded,2,False
TXN0036241,Network error,3,False
TXN0036266,Invalid VPA,3,False
TXN0036273,Network error,3,False
TXN0036280,Network error,2,True
TXN0036305,Insufficient balance,1,False
TXN0036310,Account blocked,3,False
TXN0036314,Insufficient balance,2,False
TXN0036331,Account blocked,0,True
TXN0036336,Bank server timeout,3,False
TXN0036356,Daily limit exceeded,1,False
TXN0036432,Insufficient balance,2,False
TXN0036436,Bank server timeout,3,True
TXN0036455,Insufficient balance,1,False
TXN0036460,Invalid VPA,2,False
TXN0036462,Insufficient balance,0,False
TXN0036489,Insufficient balance,3,False
TXN0036523,Network error,2,True
TXN0036525,Insufficient balance,0,True
TXN0036540,Daily limit exceeded,2,True
TXN0036556,Insufficient balance,0,False
TXN0036558,Insufficient balance,1,False
TXN0036566,Bank server timeout,1,False
TXN0036585,Account blocked,0,False
TXN0036588,Account blocked,2,True
TXN0036622,Invalid VPA,0,False
TXN0036623,Insufficient balance,2,False
TXN0036624,Daily limit exceeded,1,True
TXN0036627,Account blocked,2,True
TXN0036628,Daily limit exceeded,0,False
TXN0036630,Account blocked,3,False
TXN0036641,Network error,0,True
TXN0036650,Insufficient balance,1,True
TXN0036653,Daily limit exceeded,3,False
TXN0036656,Account blocked,1,True
TXN0036665,Daily limit exceeded,3,False
TXN0036666,Invalid VPA,1,True
TXN0036686,Daily limit exceeded,3,True
TXN0036697,Bank server timeout,3,False
TXN0036716,Insufficient balance,1,True
TXN0036729,Account blocked,0,False
TXN0036730,Insufficient balance,3,True
TXN0036731,Daily limit exceeded,0,False
TXN0036735,Bank server timeout,3,False
TXN0036756,Bank server timeout,3,True
TXN0036761,Network error,1,False
TXN0036777,Bank server timeout,2,False
TXN0036786,Bank server timeout,1,True
TXN0036787,Insufficient balance,1,False
TXN0036789,Invalid VPA,1,False
TXN0036790,Network error,1,False
TXN0036828,Daily limit exceeded,1,False
TXN0036830,Account blocked,0,False
TXN0036837,Daily limit exceeded,1,False
TXN0036858,Invalid VPA,2,False
TXN0036865,Bank server timeout,0,False
TXN0036867,Bank server timeout,1,False
TXN0036870,Bank server timeout,2,False
TXN0036873,Account blocked,0,False
TXN0036875,Insufficient balance,0,True
TXN0036890,Bank server timeout,0,True
TXN0036910,Account blocked,2,True
TXN0036914,Bank server timeout,2,True
TXN0036922,Insufficient balance,2,False
TXN0036924,Account blocked,1,False
TXN0036946,Invalid VPA,1,False
TXN0036985,Invalid VPA,2,True
TXN0036998,Invalid VPA,0,False
TXN0037019,Daily limit exceeded,2,True
TXN0037020,Account blocked,1,True
TXN0037023,Invalid VPA,1,False
TXN0037072,Bank server timeout,0,False
TXN0037089,Invalid VPA,0,True
TXN0037092,Account blocked,0,True
TXN0037108,Bank server timeout,3,False
TXN0037131,Bank server timeout,3,False
TXN0037133,Network error,1,True
TXN0037155,Daily limit exceeded,2,False
TXN0037166,Invalid VPA,2,False
TXN0037171,Account blocked,0,False
TXN0037183,Daily limit exceeded,2,False
TXN0037190,Network error,2,False
TXN0037210,Network error,0,True
TXN0037230,Network error,3,False
TXN0037240,Insufficient balance,0,False
TXN0037257,Insufficient balance,0,True
TXN0037263,Network error,3,False
TXN0037273,Daily limit exceeded,1,False
TXN0037283,Insufficient balance,1,False
TXN0037299,Invalid VPA,2,True
TXN0037308,Bank server timeout,1,True
TXN0037311,Insufficient balance,3,True
TXN0037343,Daily limit exceeded,2,False
TXN0037347,Network error,1,False
TXN0037348,Insufficient balance,1,False
TXN0037377,Account blocked,3,False
TXN0037406,Network error,3,False
TXN0037411,Insufficient balance,0,False
TXN0037416,Invalid VPA,1,True
TXN0037447,Bank server timeout,0,True
TXN0037464,Insufficient balance,3,False
TXN0037485,Network error,1,True
TXN0037488,Account blocked,1,False
TXN0037497,Invalid VPA,2,True
TXN0037508,Insufficient balance,2,False
TXN0037513,Network error,2,True
TXN0037554,Account blocked,1,False
TXN0037557,Insufficient balance,1,False
TXN0037595,Account blocked,3,False
TXN0037597,Invalid VPA,0,False
TXN0037603,Daily limit exceeded,1,False
TXN0037622,Account blocked,2,False
TXN0037641,Daily limit exceeded,1,False
TXN0037656,Bank server timeout,2,True
TXN0037661,Insufficient balance,3,False
TXN0037666,Account blocked,3,False
TXN0037670,Insufficient balance,2,True
TXN0037686,Bank server timeout,2,False
TXN0037727,Invalid VPA,0,False
TXN0037792,Bank server timeout,3,False
TXN0037823,Insufficient balance,2,True
TXN0037824,Daily limit exceeded,0,True
TXN0037849,Account blocked,3,True
TXN0037851,Bank server timeout,1,False
TXN0037854,Invalid VPA,1,True
TXN0037863,Daily limit exceeded,3,True
TXN0037897,Invalid VPA,2,True
TXN0037898,Bank server timeout,3,False
TXN0037899,Bank server timeout,1,True
TXN0037901,Daily limit exceeded,0,True
TXN0037920,Invalid VPA,0,False
TXN0037949,Network error,0,True
TXN0037950,Account blocked,1,False
TXN0037951,Account blocked,0,False
TXN0037963,Account blocked,3,False
TXN0037984,Network error,2,False
TXN0038004,Daily limit exceeded,0,True
TXN0038011,Network error,0,False
TXN0038014,Daily limit exceeded,0,False
TXN0038020,Network error,0,False
TXN0038048,Bank server timeout,2,True
TXN0038049,Insufficient balance,0,False
TXN0038050,Account blocked,3,True
TXN0038076,Insufficient balance,3,False
TXN0038085,Insufficient balance,1,True
TXN0038096,Insufficient balance,2,True
TXN0038097,Invalid VPA,2,True
TXN0038105,Bank server timeout,3,False
TXN0038117,Daily limit exceeded,3,True
TXN0038120,Invalid VPA,3,False
TXN0038142,Daily limit exceeded,3,True
TXN0038152,Account blocked,1,False
TXN0038158,Account blocked,3,False
TXN0038160,Account blocked,1,True
TXN0038163,Daily limit exceeded,2,False
TXN0038198,Bank server timeout,0,True
TXN0038225,Network error,2,True
TXN0038245,Daily limit exceeded,2,True
TXN0038247,Daily limit exceeded,1,True
TXN0038266,Network error,3,False
TXN0038279,Insufficient balance,2,True
TXN0038320,Network error,3,False
TXN0038322,Network error,0,False
TXN0038337,Bank server timeout,2,False
TXN0038387,Invalid VPA,0,False
TXN0038402,Account blocked,1,True
TXN0038406,Bank server timeout,1,True
TXN0038412,Network error,0,False
TXN0038441,Network error,2,False
TXN0038442,Bank server timeout,2,True
TXN0038445,Account blocked,1,True
TXN0038447,Bank server timeout,3,True
TXN0038475,Account blocked,2,False
TXN0038484,Account blocked,3,True
TXN0038490,Account blocked,1,True
TXN0038507,Insufficient balance,1,False
TXN0038508,Account blocked,1,False
TXN0038520,Invalid VPA,3,False
TXN0038521,Daily limit exceeded,3,False
TXN0038528,Invalid VPA,2,False
TXN0038535,Invalid VPA,1,False
TXN0038563,Bank server timeout,3,True
TXN0038571,Insufficient balance,3,True
TXN0038582,Invalid VPA,2,False
TXN0038583,Account blocked,1,False
TXN0038601,Insufficient balance,3,False
TXN0038604,Invalid VPA,1,False
TXN0038609,Network error,0,False
TXN0038610,Daily limit exceeded,0,True
TXN0038617,Insufficient balance,0,False
TXN0038622,Account blocked,3,True
TXN0038664,Daily limit exceeded,0,True
TXN0038676,Bank server timeout,1,False
TXN0038677,Invalid VPA,3,True
TXN0038726,Daily limit exceeded,0,True
TXN0038742,Invalid VPA,2,False
TXN0038778,Invalid VPA,0,False
TXN0038794,Insufficient balance,3,True
TXN0038848,Invalid VPA,2,True
TXN0038853,Invalid VPA,1,False
TXN0038875,Insufficient balance,2,False
TXN0038901,Network error,3,True
TXN0038923,Insufficient balance,3,True
TXN0038955,Invalid VPA,0,True
TXN0038957,Invalid VPA,2,True
TXN0038960,Bank server timeout,3,False
TXN0038961,Invalid VPA,1,False
TXN0038974,Bank server timeout,1,False
TXN0038982,Daily limit exceeded,2,True
TXN0038993,Account blocked,0,True
TXN0039002,Invalid VPA,2,False
TXN0039006,Account blocked,2,False
TXN0039016,Insufficient balance,3,False
TXN0039058,Account blocked,3,False
TXN0039066,Bank server timeout,3,True
TXN0039067,Account blocked,0,False
TXN0039082,Network error,3,False
TXN0039084,Invalid VPA,1,True
TXN0039177,Network error,1,True
TXN0039182,Invalid VPA,3,False
TXN0039225,Invalid VPA,3,True
TXN0039237,Invalid VPA,3,False
TXN0039249,Bank server timeout,0,False
TXN0039260,Network error,2,False
TXN0039266,Invalid VPA,0,True
TXN0039339,Network error,3,False
TXN0039344,Network error,3,True
TXN0039352,Account blocked,3,True
TXN0039353,Account blocked,2,True
TXN0039361,Daily limit exceeded,0,False
TXN0039362,Bank server timeout,1,False
TXN0039385,Account blocked,2,False
TXN0039389,Bank server timeout,0,True
TXN0039399,Daily limit exceeded,1,True
TXN0039410,Daily limit exceeded,3,False
TXN0039422,Account blocked,0,False
TXN0039425,Account blocked,0,True
TXN0039431,Invalid VPA,3,False
TXN0039443,Invalid VPA,2,False
TXN0039451,Bank server timeout,3,False
TXN0039464,Insufficient balance,3,False
TXN0039482,Bank server timeout,1,False
TXN0039490,Invalid VPA,0,True
TXN0039547,Account blocked,3,True
TXN0039553,Invalid VPA,1,False
TXN0039567,Account blocked,1,False
TXN0039568,Invalid VPA,2,True
TXN0039588,Invalid VPA,0,True
TXN0039596,Daily limit exceeded,3,True
TXN0039605,Bank server timeout,3,True
TXN0039612,Bank server timeout,3,False
TXN0039613,Bank server timeout,1,False
TXN0039690,Invalid VPA,3,True
TXN0039694,Invalid VPA,3,True
TXN0039695,Insufficient balance,0,True
TXN0039753,Network error,0,True
TXN0039780,Account blocked,3,False
TXN0039787,Daily limit exceeded,0,True
TXN0039788,Invalid VPA,2,False
TXN0039789,Bank server timeout,3,False
TXN0039793,Bank server timeout,3,False
TXN0039799,Invalid VPA,0,False
TXN0039814,Network error,3,True
TXN0039818,Bank server timeout,3,False
TXN0039829,Invalid VPA,2,True
TXN0039833,Network error,2,False
TXN0039850,Network error,1,True
TXN0039854,Account blocked,2,False
TXN0039855,Invalid VPA,0,False
TXN0039857,Network error,1,False
TXN0039871,Bank server timeout,2,False
TXN0039885,Insufficient balance,2,True
TXN0039889,Network error,0,False
TXN0039903,Account blocked,0,True
TXN0039908,Network error,1,False
TXN0039910,Daily limit exceeded,0,False
TXN0039920,Bank server timeout,2,False
TXN0039935,Invalid VPA,3,True
TXN0039964,Daily limit exceeded,3,False
TXN0039966,Daily limit exceeded,0,False
TXN0039980,Network error,3,True
TXN0039988,Network error,3,True
TXN0040003,Bank server timeout,3,False
TXN0040013,Invalid VPA,1,False
TXN0040053,Bank server timeout,3,False
TXN0040054,Invalid VPA,2,False
TXN0040059,Insufficient balance,0,True
TXN0040084,Bank server timeout,2,False
TXN0040104,Network error,3,True
TXN0040118,Network error,1,True
TXN0040125,Insufficient balance,2,False
TXN0040134,Network error,0,True
TXN0040151,Invalid VPA,3,True
TXN0040153,Account blocked,1,False
TXN0040158,Account blocked,1,False
TXN0040165,Daily limit exceeded,0,False
TXN0040173,Daily limit exceeded,3,False
TXN0040177,Daily limit exceeded,3,False
TXN0040201,Daily limit exceeded,3,True
TXN0040206,Invalid VPA,0,True
TXN0040213,Daily limit exceeded,0,False
TXN0040216,Account blocked,0,True
TXN0040238,Insufficient balance,2,True
TXN0040248,Account blocked,2,False
TXN0040252,Daily limit exceeded,3,False
TXN0040253,Daily limit exceeded,1,True
TXN0040259,Bank server timeout,1,False
TXN0040279,Network error,2,False
TXN0040285,Daily limit exceeded,0,False
TXN0040311,Bank server timeout,2,True
TXN0040321,Bank server timeout,1,False
TXN0040342,Account blocked,2,False
TXN0040353,Account blocked,0,False
TXN0040360,Account blocked,0,True
TXN0040362,Network error,0,False
TXN0040363,Daily limit exceeded,3,True
TXN0040371,Bank server timeout,0,False
TXN0040375,Invalid VPA,0,False
TXN0040385,Account blocked,0,True
TXN0040390,Invalid VPA,1,False
TXN0040444,Bank server timeout,1,False
TXN0040452,Network error,3,True
TXN0040459,Insufficient balance,3,False
TXN0040460,Bank server timeout,1,False
TXN0040495,Bank server timeout,1,True
TXN0040497,Invalid VPA,0,True
TXN0040521,Bank server timeout,1,False
TXN0040534,Invalid VPA,2,True
TXN0040539,Invalid VPA,3,True
TXN0040562,Bank server timeout,0,False
TXN0040574,Bank server timeout,2,True
TXN0040578,Network error,0,True
TXN0040588,Account blocked,3,False
TXN0040591,Account blocked,3,False
TXN0040603,Insufficient balance,0,True
TXN0040645,Daily limit exceeded,2,True
TXN0040646,Bank server timeout,3,False
TXN0040654,Invalid VPA,2,False
TXN0040655,Invalid VPA,1,False
TXN0040662,Insufficient balance,3,True
TXN0040663,Insufficient balance,3,False
TXN0040670,Invalid VPA,3,False
TXN0040688,Network error,0,True
TXN0040689,Daily limit exceeded,1,False
TXN0040724,Bank server timeout,1,False
TXN0040731,Network error,3,True
TXN0040746,Bank server timeout,2,True
TXN0040750,Bank server timeout,1,True
TXN0040757,Bank server timeout,0,False
TXN0040775,Network error,0,False
TXN0040781,Invalid VPA,3,False
TXN0040796,Account blocked,3,True
TXN0040856,Bank server timeout,1,True
TXN0040866,Network error,2,True
TXN0040868,Insufficient balance,0,True
TXN0040879,Invalid VPA,0,False
TXN0040880,Invalid VPA,3,False
TXN0040912,Account blocked,0,False
TXN0040927,Network error,2,True
TXN0040943,Account blocked,3,False
TXN0040968,Insufficient balance,3,True
TXN0040981,Account blocked,3,False
TXN0041005,Insufficient balance,1,False
TXN0041051,Invalid VPA,3,False
TXN0041096,Insufficient balance,2,False
TXN0041098,Network error,1,True
TXN0041099,Invalid VPA,0,True
TXN0041110,Network error,3,True
TXN0041111,Account blocked,2,True
TXN0041124,Daily limit exceeded,2,False
TXN0041172,Network error,3,False
TXN0041182,Account blocked,2,True
TXN0041183,Insufficient balance,2,True
TXN0041193,Bank server timeout,3,False
TXN0041225,Invalid VPA,3,False
TXN0041268,Daily limit exceeded,2,False
TXN0041291,Network error,1,False
TXN0041297,Insufficient balance,1,True
TXN0041303,Account blocked,2,False
TXN0041320,Invalid VPA,0,False
TXN0041323,Daily limit exceeded,0,False
TXN0041325,Bank server timeout,0,False
TXN0041329,Invalid VPA,1,False
TXN0041334,Account blocked,0,False
TXN0041395,Daily limit exceeded,3,False
TXN0041425,Bank server timeout,1,False
TXN0041427,Bank server timeout,3,True
TXN0041429,Account blocked,2,False
TXN0041441,Account blocked,0,True
TXN0041443,Invalid VPA,3,False
TXN0041447,Daily limit exceeded,2,True
TXN0041452,Network error,1,False
TXN0041458,Network error,3,True
TXN0041465,Account blocked,0,True
TXN0041483,Invalid VPA,2,False
TXN0041499,Bank server timeout,1,False
TXN0041522,Insufficient balance,2,True
TXN0041526,Insufficient balance,3,True
TXN0041555,Daily limit exceeded,1,False
TXN0041565,Bank server timeout,2,False
TXN0041571,Insufficient balance,0,False
TXN0041575,Invalid VPA,0,False
TXN0041577,Account blocked,0,False
TXN0041587,Account blocked,0,True
TXN0041611,Insufficient balance,0,False
TXN0041651,Network error,0,False
TXN0041664,Insufficient balance,1,False
TXN0041667,Insufficient balance,0,True
TXN0041672,Daily limit exceeded,1,True
TXN0041674,Invalid VPA,2,True
TXN0041684,Bank server timeout,3,True
TXN0041686,Network error,2,False
TXN0041695,Account blocked,0,False
TXN0041737,Insufficient balance,3,True
TXN0041755,Daily limit exceeded,2,True
TXN0041766,Daily limit exceeded,2,False
TXN0041800,Network error,1,False
TXN0041805,Invalid VPA,0,False
TXN0041821,Bank server timeout,3,False
TXN0041828,Account blocked,3,True
TXN0041864,Account blocked,0,False
TXN0041873,Daily limit exceeded,0,False
TXN0041904,Daily limit exceeded,3,False
TXN0041933,Daily limit exceeded,2,False
TXN0041945,Account blocked,0,True
TXN0041957,Account blocked,1,True
TXN0041966,Network error,3,True
TXN0041979,Invalid VPA,3,False
TXN0042004,Invalid VPA,3,True
TXN0042013,Insufficient balance,2,True
TXN0042016,Insufficient balance,3,False
TXN0042050,Insufficient balance,1,False
TXN0042051,Daily limit exceeded,0,True
TXN0042053,Invalid VPA,1,False
TXN0042071,Daily limit exceeded,2,False
TXN0042081,Insufficient balance,0,True
TXN0042094,Daily limit exceeded,0,False
TXN0042106,Invalid VPA,3,True
TXN0042116,Daily limit exceeded,1,True
TXN0042135,Network error,1,False
TXN0042138,Insufficient balance,0,True
TXN0042158,Bank server timeout,1,True
TXN0042179,Invalid VPA,0,False
TXN0042206,Insufficient balance,3,False
TXN0042209,Invalid VPA,3,True
TXN0042236,Bank server timeout,3,True
TXN0042243,Network error,1,True
TXN0042248,Invalid VPA,2,False
TXN0042274,Daily limit exceeded,2,False
TXN0042325,Account blocked,2,True
TXN0042350,Account blocked,1,True
TXN0042373,Network error,1,False
TXN0042375,Network error,0,False
TXN0042382,Bank server timeout,2,False
TXN0042407,Network error,0,True
TXN0042412,Account blocked,0,True
TXN0042422,Invalid VPA,0,False
TXN0042441,Daily limit exceeded,3,False
TXN0042442,Insufficient balance,0,True
TXN0042452,Account blocked,2,False
TXN0042456,Daily limit exceeded,1,True
TXN0042463,Daily limit exceeded,0,False
TXN0042465,Daily limit exceeded,3,False
TXN0042468,Invalid VPA,1,False
TXN0042481,Invalid VPA,2,False
TXN0042495,Account blocked,1,True
TXN0042529,Network error,3,True
TXN0042552,Invalid VPA,3,True
TXN0042557,Account blocked,0,False
TXN0042558,Invalid VPA,1,False
TXN0042580,Account blocked,0,True
TXN0042607,Bank server timeout,1,True
TXN0042621,Bank server timeout,1,True
TXN0042654,Network error,0,False
TXN0042661,Account blocked,2,False
TXN0042663,Insufficient balance,2,True
TXN0042673,Account blocked,2,False
TXN0042686,Insufficient balance,0,False
TXN0042687,Invalid VPA,3,False
TXN0042695,Bank server timeout,3,True
TXN0042755,Bank server timeout,1,False
TXN0042759,Insufficient balance,2,True
TXN0042761,Account blocked,3,False
TXN0042775,Daily limit exceeded,2,True
TXN0042785,Invalid VPA,3,True
TXN0042789,Bank server timeout,1,False
TXN0042793,Invalid VPA,2,True
TXN0042805,Daily limit exceeded,2,False
TXN0042816,Insufficient balance,2,True
TXN0042833,Bank server timeout,0,False
TXN0042882,Bank server timeout,2,False
TXN0042889,Daily limit exceeded,1,False
TXN0042890,Daily limit exceeded,1,True
TXN0042897,Account blocked,3,False
TXN0042903,Bank server timeout,2,True
TXN0042914,Invalid VPA,1,False
TXN0042927,Network error,3,True
TXN0042928,Invalid VPA,3,True
TXN0042929,Bank server timeout,3,False
TXN0042933,Invalid VPA,3,True
TXN0042935,Daily limit exceeded,2,True
TXN0042943,Insufficient balance,2,False
TXN0042952,Network error,0,True
TXN0042963,Daily limit exceeded,2,True
TXN0042986,Daily limit exceeded,0,False
TXN0042999,Invalid VPA,1,True
TXN0043028,Daily limit exceeded,3,True
TXN0043067,Insufficient balance,1,False
TXN0043072,Daily limit exceeded,3,False
TXN0043080,Account blocked,3,True
TXN0043088,Invalid VPA,1,False
